image_file,coordinates,IScrosswalk,light_class
Complementary Dataset/training set/1038.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/778.png,"[0.218340625, 0.646287962962963, 0.0, 0.9082972222222222]",1.0,1.0
Complementary Dataset/training set/899.png,"[0.6784932291666668, 0.6797666666666667, 0.6703057291666668, 1.0]",1.0,1.0
Complementary Dataset/training set/688.png,"[0.411571875, 0.6098981481481482, 0.2560041666666667, 0.9927222222222223]",1.0,0.0
Complementary Dataset/training set/1057.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/769.png,"[0.6064411458333333, 0.6812231481481481, 0.32150677083333334, 1.0]",1.0,1.0
Complementary Dataset/training set/921.png,"[0.5139192708333333, 0.3959240740740741, 0.5294760416666667, 1.0]",1.0,2.0
Complementary Dataset/training set/1010.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/857.png,"[0.35098229166666667, 0.5967972222222223, 0.38864635416666665, 1.0]",1.0,1.0
Complementary Dataset/training set/904.png,"[0.39683385416666667, 0.5574962962962963, 0.40747812499999997, 0.7234351851851851]",1.0,2.0
Complementary Dataset/training set/740.png,"[0.4541484375, 0.5298398148148148, 0.33051302083333334, 0.9970888888888889]",1.0,1.0
Complementary Dataset/training set/951.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/685.png,"[0.8258734375, 0.6550222222222222, 0.6301854166666666, 0.9956333333333335]",1.0,0.0
Complementary Dataset/training set/744.png,"[0.50573125, 0.5604074074074075, 0.3608078125, 1.0]",1.0,0.0
Complementary Dataset/training set/829.png,"[0.5736901041666667, 0.5895194444444445, 0.5581333333333334, 1.0]",1.0,1.0
Complementary Dataset/training set/864.png,"[0.43204166666666666, 0.7263462962962962, 0.4443229166666667, 1.0]",1.0,1.0
Complementary Dataset/training set/851.png,"[0.50573125, 0.7059675925925927, 0.4713427083333333, 0.9941777777777777]",1.0,1.0
Complementary Dataset/training set/990.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/803.png,"[0.5835151041666666, 0.4192138888888889, 0.44022916666666667, 0.9563314814814815]",1.0,0.0
Complementary Dataset/training set/961.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/782.png,"[0.39683385416666667, 0.5764194444444445, 0.010371354166666668, 0.9344981481481481]",1.0,1.0
Complementary Dataset/training set/992.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/982.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/926.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/820.png,"[0.20769635416666665, 0.5880638888888889, 0.20687760416666665, 0.9985444444444446]",1.0,1.0
Complementary Dataset/training set/852.png,"[0.36981458333333334, 0.5924305555555556, 0.4533296875, 1.0]",1.0,1.0
Complementary Dataset/training set/933.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/758.png,"[0.6793119791666666, 0.5560407407407407, 0.38373385416666667, 0.9403203703703704]",1.0,1.0
Complementary Dataset/training set/978.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/927.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/1018.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/1046.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/831.png,"[0.32805677083333334, 0.5967972222222223, 0.3599890625, 1.0]",1.0,1.0
Complementary Dataset/training set/922.png,"[0.49918125, 0.2809314814814815, 0.5360260416666667, 0.4570592592592593]",1.0,2.0
Complementary Dataset/training set/1001.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/1020.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/834.png,"[0.5761463541666667, 0.5254731481481482, 0.2879364583333333, 1.0]",1.0,1.0
Complementary Dataset/training set/781.png,"[0.4901744791666667, 0.5822416666666667, 0.2355348958333333, 1.0]",1.0,0.0
Complementary Dataset/training set/985.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/901.png,"[0.50573125, 0.5356620370370371, 0.5253822916666667, 0.6273657407407407]",1.0,1.0
Complementary Dataset/training set/1056.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/805.png,"[0.10616822916666666, 0.5589518518518518, 0.4983625, 0.8908296296296296]",1.0,0.0
Complementary Dataset/training set/692.png,"[0.4598796875, 0.5269287037037037, 0.3689958333333333, 1.0]",1.0,1.0
Complementary Dataset/training set/887.png,"[0.33133177083333337, 0.6055314814814815, 0.3665390625, 1.0]",1.0,1.0
Complementary Dataset/training set/907.png,"[0.50081875, 0.4352259259259259, 0.3894651041666667, 1.0]",1.0,2.0
Complementary Dataset/training set/676.png,"[0.5548583333333333, 0.5414842592592592, 0.49672499999999997, 0.9985444444444446]",1.0,1.0
Complementary Dataset/training set/850.png,"[0.31905, 0.5749638888888889, 0.4737989583333333, 1.0]",1.0,1.0
Complementary Dataset/training set/882.png,"[0.3624453125, 0.5880638888888889, 0.413209375, 1.0]",1.0,1.0
Complementary Dataset/training set/1016.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/869.png,"[0.594978125, 0.5749638888888889, 0.48116822916666663, 1.0]",1.0,1.0
Complementary Dataset/training set/972.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/859.png,"[0.411571875, 0.5691407407407407, 0.09306770833333333, 1.0]",1.0,1.0
Complementary Dataset/training set/842.png,"[0.6629364583333334, 0.6521101851851852, 0.6481984375, 1.0]",1.0,1.0
Complementary Dataset/training set/889.png,"[0.41239062499999996, 0.5705972222222222, 0.12254374999999999, 1.0]",1.0,1.0
Complementary Dataset/training set/1033.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/983.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/892.png,"[0.3444322916666666, 0.4599712962962963, 0.6293666666666666, 0.9883555555555555]",1.0,1.0
Complementary Dataset/training set/898.png,"[0.48608072916666667, 0.5924305555555556, 0.5016375, 0.6666666666666666]",1.0,1.0
Complementary Dataset/training set/830.png,"[0.48935572916666664, 0.5400287037037037, 0.28711770833333333, 1.0]",1.0,1.0
Complementary Dataset/training set/844.png,"[0.5049125, 0.5371175925925926, 0.5286572916666666, 0.6404657407407407]",1.0,1.0
Complementary Dataset/training set/817.png,"[0.50736875, 0.5516740740740741, 0.14055677083333334, 1.0]",1.0,1.0
Complementary Dataset/training set/813.png,"[0.11763125, 0.604075925925926, 0.0, 0.7540027777777778]",1.0,1.0
Complementary Dataset/training set/828.png,"[0.409115625, 0.5938861111111111, 0.46479270833333336, 1.0]",1.0,1.0
Complementary Dataset/training set/941.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/997.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/976.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/932.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/854.png,"[0.5106442708333333, 0.5822416666666667, 0.5687770833333333, 0.9927222222222223]",1.0,1.0
Complementary Dataset/training set/911.png,"[0.8176854166666666, 0.38282407407407404, 0.9847161458333333, 0.5662296296296296]",1.0,2.0
Complementary Dataset/training set/687.png,"[0.5548583333333333, 0.6419212962962962, 0.4213973958333333, 1.0]",1.0,0.0
Complementary Dataset/training set/855.png,"[0.5262010416666667, 0.577875, 0.5589520833333333, 0.9941777777777777]",1.0,1.0
Complementary Dataset/training set/897.png,"[0.6244541666666666, 0.5604074074074075, 0.49590625, 1.0]",1.0,1.0
Complementary Dataset/training set/862.png,"[0.5147380208333333, 0.5676851851851852, 0.2027838541666667, 1.0]",1.0,1.0
Complementary Dataset/training set/734.png,"[0.0, 0.5589518518518518, 0.4467796875, 0.8224166666666667]",1.0,0.0
Complementary Dataset/training set/821.png,"[0.3362447916666667, 0.5735083333333334, 0.48935572916666664, 1.0]",1.0,1.0
Complementary Dataset/training set/876.png,"[0.23307864583333335, 0.5764194444444445, 0.26992343750000003, 1.0]",1.0,1.0
Complementary Dataset/training set/701.png,"[0.4688864583333333, 0.6666666666666666, 0.32641927083333333, 1.0]",1.0,0.0
Complementary Dataset/training set/714.png,"[0.7276203124999999, 0.6477435185185185, 0.6170848958333334, 0.9898111111111112]",1.0,0.0
Complementary Dataset/training set/827.png,"[0.48034947916666665, 0.6579333333333334, 0.4246723958333333, 1.0]",1.0,1.0
Complementary Dataset/training set/427GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/55GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/342GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/366GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/60GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/256GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/453GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/51GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/426GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/181GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/184GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/40GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/452GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/12GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/291GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/251GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/127GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/194GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/94GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/454GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/228GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/7GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/353GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/188GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/402GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/323GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/29GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/318GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/423GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/30GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/465GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/459GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/391GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/206GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/365GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/311GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/63GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/142GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/386GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/107GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/218GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/147GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/351GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/48GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/132GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/388GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/341GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/18GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/6GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/240GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/322GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/260GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/457GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/106GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/193GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/191GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/363GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/381GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/456GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/400GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/3GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/451GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/9GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/204GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/395GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/172GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/269GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/347GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/134GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/43GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/290GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/357GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/17GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/431GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/131GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/242GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/14GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/57GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/404GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/317GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/296GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/118GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/343GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/411GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/334GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/215GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/76GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/11GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/362GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/210GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/252GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/105GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/79GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/450GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/253GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/225GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/480GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/216GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/408GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/93GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/180GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/267GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/295GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/27GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/472GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/62GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/2GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/348GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/101GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/200GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/293GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/169GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/433GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/338GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/102GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/312GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/324GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/69GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/78GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/38GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/286GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/167GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/477GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/207GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/217GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/208GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/224GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/119GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/333GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/126GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/460GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/464GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/264GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/471GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/360GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/320GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/440GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/470GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/283GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/468GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/436GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/219GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/275GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/449GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/122GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/258GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/469GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/425GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/368GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/133GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/124GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/331GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/273GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/319GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/96GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/123GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/190GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/337GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/416GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/15GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/173GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/406GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/16GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/65GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/441GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/144GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/168GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/384GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/112GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/21GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/162GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/474GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/91GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/327GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/13GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/476GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/222GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/198GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/125GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/185GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/195GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/399GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/265GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/326GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/373GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/83GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/202GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/250GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/203GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/115GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/68GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/438GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/99GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/196GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/39GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/71GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/424GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
Complementary Dataset/training set/382GL.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
